"","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type.x","id.x","uri.x","track_href","analysis_url","duration_ms.x","time_signature","disc_number","duration_ms.y","explicit","href","is_local","is_playable","name.x","popularity","preview_url","track_number","type.y","uri.y","album.album_type","album.href","album.id","album.name","album.release_date","album.release_date_precision","album.total_tracks","album.type","album.uri","album.external_urls.spotify","external_ids.isrc","external_urls.spotify","artist_id","name.y","id.y","artist"
"23",0.587,0.133,9,-15.151,0,0.0565,0.186,0.0000226,0.258,0.068,102.938,"audio_features","36AlMHDBFwSsD3FQOy1R81","spotify:track:36AlMHDBFwSsD3FQOy1R81","https://api.spotify.com/v1/tracks/36AlMHDBFwSsD3FQOy1R81","https://api.spotify.com/v1/audio-analysis/36AlMHDBFwSsD3FQOy1R81",201733,4,1,201733,FALSE,"https://api.spotify.com/v1/tracks/36AlMHDBFwSsD3FQOy1R81",FALSE,TRUE,"Try a Little Tenderness",64,"https://p.scdn.co/mp3-preview/1518c461301b0c3224efd3d44d3f2d4b2420ad77?cid=8e8ac879e14447f9b47d9c124b7a9340",5,"track","spotify:track:36AlMHDBFwSsD3FQOy1R81","album","https://api.spotify.com/v1/albums/25uNcuL4dAoV62eKmr8Q0Y","25uNcuL4dAoV62eKmr8Q0Y","Complete & Unbelievable: The Otis Redding Dictionary of Soul","1966-10-15","day",12,"album","spotify:album:25uNcuL4dAoV62eKmr8Q0Y","https://open.spotify.com/album/25uNcuL4dAoV62eKmr8Q0Y","USAT29902035","https://open.spotify.com/track/36AlMHDBFwSsD3FQOy1R81","60df5JBRRPcnSpsIMxxwQm","Otis Redding","60df5JBRRPcnSpsIMxxwQm","otis redding"
"24",0.666,0.55,10,-8.672,1,0.0612,0.573,0.00000184,0.122,0.961,95.552,"audio_features","7FXuCkl1kfxwS5icDjTwbM","spotify:track:7FXuCkl1kfxwS5icDjTwbM","https://api.spotify.com/v1/tracks/7FXuCkl1kfxwS5icDjTwbM","https://api.spotify.com/v1/audio-analysis/7FXuCkl1kfxwS5icDjTwbM",141000,4,1,141000,FALSE,"https://api.spotify.com/v1/tracks/7FXuCkl1kfxwS5icDjTwbM",FALSE,TRUE,"Hard to Handle",64,"https://p.scdn.co/mp3-preview/fe4f8e8a9dcc69ddea3f9569707ed61b751fe52e?cid=8e8ac879e14447f9b47d9c124b7a9340",3,"track","spotify:track:7FXuCkl1kfxwS5icDjTwbM","album","https://api.spotify.com/v1/albums/3mdKPgJ2hyDF9ToznWuCn1","3mdKPgJ2hyDF9ToznWuCn1","Dock of the Bay Sessions","2018-05-18","day",12,"album","spotify:album:3mdKPgJ2hyDF9ToznWuCn1","https://open.spotify.com/album/3mdKPgJ2hyDF9ToznWuCn1","USAT20000312","https://open.spotify.com/track/7FXuCkl1kfxwS5icDjTwbM","60df5JBRRPcnSpsIMxxwQm","Otis Redding","60df5JBRRPcnSpsIMxxwQm","otis redding"
"25",0.483,0.275,0,-13.609,1,0.0418,0.232,0,0.125,0.31,138.063,"audio_features","4PFiLGx8jAzcAJxwPLUeZ9","spotify:track:4PFiLGx8jAzcAJxwPLUeZ9","https://api.spotify.com/v1/tracks/4PFiLGx8jAzcAJxwPLUeZ9","https://api.spotify.com/v1/audio-analysis/4PFiLGx8jAzcAJxwPLUeZ9",240800,3,1,240800,FALSE,"https://api.spotify.com/v1/tracks/4PFiLGx8jAzcAJxwPLUeZ9",FALSE,TRUE,"Cigarettes and Coffee",62,"https://p.scdn.co/mp3-preview/1ad26848fcee9cf9fa722171cdf3d4b718eaf4ec?cid=8e8ac879e14447f9b47d9c124b7a9340",3,"track","spotify:track:4PFiLGx8jAzcAJxwPLUeZ9","album","https://api.spotify.com/v1/albums/3YKQkIPHtWGuvkBeVNIMhg","3YKQkIPHtWGuvkBeVNIMhg","The Soul Album","1966-04-01","day",11,"album","spotify:album:3YKQkIPHtWGuvkBeVNIMhg","https://open.spotify.com/album/3YKQkIPHtWGuvkBeVNIMhg","USAT29902027","https://open.spotify.com/track/4PFiLGx8jAzcAJxwPLUeZ9","60df5JBRRPcnSpsIMxxwQm","Otis Redding","60df5JBRRPcnSpsIMxxwQm","otis redding"
"26",0.74,0.322,0,-9.26,1,0.0399,0.551,0.000763,0.17,0.629,102.889,"audio_features","5zQyqgNXKzhifkivumzxDS","spotify:track:5zQyqgNXKzhifkivumzxDS","https://api.spotify.com/v1/tracks/5zQyqgNXKzhifkivumzxDS","https://api.spotify.com/v1/audio-analysis/5zQyqgNXKzhifkivumzxDS",175853,4,1,175853,FALSE,"https://api.spotify.com/v1/tracks/5zQyqgNXKzhifkivumzxDS",FALSE,TRUE,"My Girl",62,"https://p.scdn.co/mp3-preview/3f4e7a04ecd59da403d1bec2ee80ba8d998139b5?cid=8e8ac879e14447f9b47d9c124b7a9340",7,"track","spotify:track:5zQyqgNXKzhifkivumzxDS","album","https://api.spotify.com/v1/albums/68BCjMsHX4Gf11BJSkjwGz","68BCjMsHX4Gf11BJSkjwGz","Otis Blue: Otis Redding Sings Soul (Collector's Edition)","1965-09-15","day",40,"album","spotify:album:68BCjMsHX4Gf11BJSkjwGz","https://open.spotify.com/album/68BCjMsHX4Gf11BJSkjwGz","USAT20800906","https://open.spotify.com/track/5zQyqgNXKzhifkivumzxDS","60df5JBRRPcnSpsIMxxwQm","Otis Redding","60df5JBRRPcnSpsIMxxwQm","otis redding"
"27",0.403,0.284,10,-14.014,1,0.0338,0.798,0,0.142,0.686,176.537,"audio_features","4skknrc3sJqaPTtUr2cwFq","spotify:track:4skknrc3sJqaPTtUr2cwFq","https://api.spotify.com/v1/tracks/4skknrc3sJqaPTtUr2cwFq","https://api.spotify.com/v1/audio-analysis/4skknrc3sJqaPTtUr2cwFq",154533,3,1,154533,FALSE,"https://api.spotify.com/v1/tracks/4skknrc3sJqaPTtUr2cwFq",FALSE,TRUE,"These Arms of Mine",61,"https://p.scdn.co/mp3-preview/fb76634d6d0cbf5a385eafa24436e32dc5f547ff?cid=8e8ac879e14447f9b47d9c124b7a9340",7,"track","spotify:track:4skknrc3sJqaPTtUr2cwFq","album","https://api.spotify.com/v1/albums/2BFOk5b8jjm2xmsbx7qXq3","2BFOk5b8jjm2xmsbx7qXq3","Pain in My Heart","1964","year",12,"album","spotify:album:2BFOk5b8jjm2xmsbx7qXq3","https://open.spotify.com/album/2BFOk5b8jjm2xmsbx7qXq3","USAT26700003","https://open.spotify.com/track/4skknrc3sJqaPTtUr2cwFq","60df5JBRRPcnSpsIMxxwQm","Otis Redding","60df5JBRRPcnSpsIMxxwQm","otis redding"
"28",0.499,0.246,9,-12.806,1,0.0325,0.7,0.00227,0.0965,0.152,148.468,"audio_features","4pdLyulbYLCrPmDzWWeJIZ","spotify:track:4pdLyulbYLCrPmDzWWeJIZ","https://api.spotify.com/v1/tracks/4pdLyulbYLCrPmDzWWeJIZ","https://api.spotify.com/v1/audio-analysis/4pdLyulbYLCrPmDzWWeJIZ",181667,3,1,181666,FALSE,"https://api.spotify.com/v1/tracks/4pdLyulbYLCrPmDzWWeJIZ",FALSE,TRUE,"I've Been Loving You Too Long",60,"https://p.scdn.co/mp3-preview/d56de1b38a8e7781401cdab9814c2a24eff0a5ad?cid=8e8ac879e14447f9b47d9c124b7a9340",5,"track","spotify:track:4pdLyulbYLCrPmDzWWeJIZ","album","https://api.spotify.com/v1/albums/68BCjMsHX4Gf11BJSkjwGz","68BCjMsHX4Gf11BJSkjwGz","Otis Blue: Otis Redding Sings Soul (Collector's Edition)","1965-09-15","day",40,"album","spotify:album:68BCjMsHX4Gf11BJSkjwGz","https://open.spotify.com/album/68BCjMsHX4Gf11BJSkjwGz","USAT20800912","https://open.spotify.com/track/4pdLyulbYLCrPmDzWWeJIZ","60df5JBRRPcnSpsIMxxwQm","Otis Redding","60df5JBRRPcnSpsIMxxwQm","otis redding"
"29",0.588,0.611,11,-9.088,1,0.0311,0.197,0.0000879,0.0518,0.937,149.141,"audio_features","16dz1n3ctolQbuZPtvHVqH","spotify:track:16dz1n3ctolQbuZPtvHVqH","https://api.spotify.com/v1/tracks/16dz1n3ctolQbuZPtvHVqH","https://api.spotify.com/v1/audio-analysis/16dz1n3ctolQbuZPtvHVqH",139493,4,1,139493,FALSE,"https://api.spotify.com/v1/tracks/16dz1n3ctolQbuZPtvHVqH",FALSE,TRUE,"Love Man",58,"https://p.scdn.co/mp3-preview/63831e10e1c1ff0f7300dd9dcb482cf6e93c80dd?cid=8e8ac879e14447f9b47d9c124b7a9340",6,"track","spotify:track:16dz1n3ctolQbuZPtvHVqH","album","https://api.spotify.com/v1/albums/5K3FfkoIozJuEOhiwOm5SR","5K3FfkoIozJuEOhiwOm5SR","Love Man","1969","year",12,"album","spotify:album:5K3FfkoIozJuEOhiwOm5SR","https://open.spotify.com/album/5K3FfkoIozJuEOhiwOm5SR","USAT20000319","https://open.spotify.com/track/16dz1n3ctolQbuZPtvHVqH","60df5JBRRPcnSpsIMxxwQm","Otis Redding","60df5JBRRPcnSpsIMxxwQm","otis redding"
"30",0.473,0.421,3,-10.234,0,0.0558,0.757,0,0.145,0.682,161.584,"audio_features","3p6keDkfLYYpuAdvv1Ktsh","spotify:track:3p6keDkfLYYpuAdvv1Ktsh","https://api.spotify.com/v1/tracks/3p6keDkfLYYpuAdvv1Ktsh","https://api.spotify.com/v1/audio-analysis/3p6keDkfLYYpuAdvv1Ktsh",144373,3,1,144373,FALSE,"https://api.spotify.com/v1/tracks/3p6keDkfLYYpuAdvv1Ktsh",FALSE,TRUE,"That's How Strong My Love Is",53,"https://p.scdn.co/mp3-preview/ead0b051f308592377effb25d6f1db4565149068?cid=8e8ac879e14447f9b47d9c124b7a9340",1,"track","spotify:track:3p6keDkfLYYpuAdvv1Ktsh","album","https://api.spotify.com/v1/albums/5YYP98SsNmRZ8CgoFKifSz","5YYP98SsNmRZ8CgoFKifSz","The Great Otis Redding Sings Soul Ballads","1965-03","month",12,"album","spotify:album:5YYP98SsNmRZ8CgoFKifSz","https://open.spotify.com/album/5YYP98SsNmRZ8CgoFKifSz","USAT20003839","https://open.spotify.com/track/3p6keDkfLYYpuAdvv1Ktsh","60df5JBRRPcnSpsIMxxwQm","Otis Redding","60df5JBRRPcnSpsIMxxwQm","otis redding"
"31",0.677,0.696,0,-6.181,1,0.119,0.321,0,0.42,0.464,90.03,"audio_features","4iJyoBOLtHqaGxP12qzhQI","spotify:track:4iJyoBOLtHqaGxP12qzhQI","https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI","https://api.spotify.com/v1/audio-analysis/4iJyoBOLtHqaGxP12qzhQI",198082,4,1,198081,TRUE,"https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI",FALSE,TRUE,"Peaches (feat. Daniel Caesar & Giveon)",98,NA,12,"track","spotify:track:4iJyoBOLtHqaGxP12qzhQI","album","https://api.spotify.com/v1/albums/5dGWwsZ9iB2Xc3UKR0gif2","5dGWwsZ9iB2Xc3UKR0gif2","Justice","2021-03-19","day",16,"album","spotify:album:5dGWwsZ9iB2Xc3UKR0gif2","https://open.spotify.com/album/5dGWwsZ9iB2Xc3UKR0gif2","USUM72102636","https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI","1uNFoZAHBGtllmzznpCI3s","Justin Bieber","1uNFoZAHBGtllmzznpCI3s","justin bieber"
"32",0.658,0.634,1,-6.068,0,0.0431,0.0104,0,0.12,0.302,140.002,"audio_features","1nahzW3kfMuwReTka28tH5","spotify:track:1nahzW3kfMuwReTka28tH5","https://api.spotify.com/v1/tracks/1nahzW3kfMuwReTka28tH5","https://api.spotify.com/v1/audio-analysis/1nahzW3kfMuwReTka28tH5",170813,4,1,170813,FALSE,"https://api.spotify.com/v1/tracks/1nahzW3kfMuwReTka28tH5",FALSE,TRUE,"Hold On",84,NA,9,"track","spotify:track:1nahzW3kfMuwReTka28tH5","album","https://api.spotify.com/v1/albums/5dGWwsZ9iB2Xc3UKR0gif2","5dGWwsZ9iB2Xc3UKR0gif2","Justice","2021-03-19","day",16,"album","spotify:album:5dGWwsZ9iB2Xc3UKR0gif2","https://open.spotify.com/album/5dGWwsZ9iB2Xc3UKR0gif2","USUM72102322","https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5","1uNFoZAHBGtllmzznpCI3s","Justin Bieber","1uNFoZAHBGtllmzznpCI3s","justin bieber"
"33",0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,"audio_features","4HBZA5flZLE435QTztThqH","spotify:track:4HBZA5flZLE435QTztThqH","https://api.spotify.com/v1/tracks/4HBZA5flZLE435QTztThqH","https://api.spotify.com/v1/audio-analysis/4HBZA5flZLE435QTztThqH",228482,3,1,228482,FALSE,"https://api.spotify.com/v1/tracks/4HBZA5flZLE435QTztThqH",FALSE,TRUE,"Stuck with U (with Justin Bieber)",84,NA,1,"track","spotify:track:4HBZA5flZLE435QTztThqH","single","https://api.spotify.com/v1/albums/5mUdh6YWnUvf0MfklEk1oi","5mUdh6YWnUvf0MfklEk1oi","Stuck with U","2020-05-08","day",1,"album","spotify:album:5mUdh6YWnUvf0MfklEk1oi","https://open.spotify.com/album/5mUdh6YWnUvf0MfklEk1oi","USUM72009644","https://open.spotify.com/track/4HBZA5flZLE435QTztThqH","1uNFoZAHBGtllmzznpCI3s","Justin Bieber","1uNFoZAHBGtllmzznpCI3s","justin bieber"
"34",0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991,"audio_features","2wrJq5XKLnmhRXHIAf9xBa","spotify:track:2wrJq5XKLnmhRXHIAf9xBa","https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa","https://api.spotify.com/v1/audio-analysis/2wrJq5XKLnmhRXHIAf9xBa",167693,4,1,167693,FALSE,"https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa",FALSE,TRUE,"10,000 Hours (with Justin Bieber)",84,"https://p.scdn.co/mp3-preview/a3e97b632968fe644ea13d758629e50b26d12c3d?cid=8e8ac879e14447f9b47d9c124b7a9340",1,"track","spotify:track:2wrJq5XKLnmhRXHIAf9xBa","single","https://api.spotify.com/v1/albums/4ow6xJwn49gpWz7iHpOzWY","4ow6xJwn49gpWz7iHpOzWY","10,000 Hours (with Justin Bieber)","2019-10-04","day",1,"album","spotify:album:4ow6xJwn49gpWz7iHpOzWY","https://open.spotify.com/album/4ow6xJwn49gpWz7iHpOzWY","USWB11902440","https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa","1uNFoZAHBGtllmzznpCI3s","Justin Bieber","1uNFoZAHBGtllmzznpCI3s","justin bieber"
"35",0.685,0.521,2,-8.285,1,0.0345,0.185,0.00000359,0.111,0.578,115.885,"audio_features","2WnAKZefdRHxtBEkRjFOHC","spotify:track:2WnAKZefdRHxtBEkRjFOHC","https://api.spotify.com/v1/tracks/2WnAKZefdRHxtBEkRjFOHC","https://api.spotify.com/v1/audio-analysis/2WnAKZefdRHxtBEkRjFOHC",190779,4,1,190779,FALSE,"https://api.spotify.com/v1/tracks/2WnAKZefdRHxtBEkRjFOHC",FALSE,TRUE,"Anyone",79,NA,15,"track","spotify:track:2WnAKZefdRHxtBEkRjFOHC","album","https://api.spotify.com/v1/albums/5dGWwsZ9iB2Xc3UKR0gif2","5dGWwsZ9iB2Xc3UKR0gif2","Justice","2021-03-19","day",16,"album","spotify:album:5dGWwsZ9iB2Xc3UKR0gif2","https://open.spotify.com/album/5dGWwsZ9iB2Xc3UKR0gif2","USUM72023175","https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC","1uNFoZAHBGtllmzznpCI3s","Justin Bieber","1uNFoZAHBGtllmzznpCI3s","justin bieber"
"36",0.67,0.693,6,-8.34,1,0.35,0.2,0,0.0909,0.388,87.017,"audio_features","6Xgq7MvZiet0hVi3KaDSgJ","spotify:track:6Xgq7MvZiet0hVi3KaDSgJ","https://api.spotify.com/v1/tracks/6Xgq7MvZiet0hVi3KaDSgJ","https://api.spotify.com/v1/audio-analysis/6Xgq7MvZiet0hVi3KaDSgJ",212093,4,1,212093,FALSE,"https://api.spotify.com/v1/tracks/6Xgq7MvZiet0hVi3KaDSgJ",FALSE,TRUE,"Holy (feat. Chance The Rapper)",77,NA,5,"track","spotify:track:6Xgq7MvZiet0hVi3KaDSgJ","album","https://api.spotify.com/v1/albums/5dGWwsZ9iB2Xc3UKR0gif2","5dGWwsZ9iB2Xc3UKR0gif2","Justice","2021-03-19","day",16,"album","spotify:album:5dGWwsZ9iB2Xc3UKR0gif2","https://open.spotify.com/album/5dGWwsZ9iB2Xc3UKR0gif2","USUM72017013","https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ","1uNFoZAHBGtllmzznpCI3s","Justin Bieber","1uNFoZAHBGtllmzznpCI3s","justin bieber"
"37",0.619,0.241,11,-7.102,0,0.046,0.9,0,0.116,0.0719,79.461,"audio_features","3S8jK1mGzQi24ilFb45DAZ","spotify:track:3S8jK1mGzQi24ilFb45DAZ","https://api.spotify.com/v1/tracks/3S8jK1mGzQi24ilFb45DAZ","https://api.spotify.com/v1/audio-analysis/3S8jK1mGzQi24ilFb45DAZ",149190,4,1,149189,TRUE,"https://api.spotify.com/v1/tracks/3S8jK1mGzQi24ilFb45DAZ",FALSE,TRUE,"Lonely (with benny blanco)",74,NA,16,"track","spotify:track:3S8jK1mGzQi24ilFb45DAZ","album","https://api.spotify.com/v1/albums/5dGWwsZ9iB2Xc3UKR0gif2","5dGWwsZ9iB2Xc3UKR0gif2","Justice","2021-03-19","day",16,"album","spotify:album:5dGWwsZ9iB2Xc3UKR0gif2","https://open.spotify.com/album/5dGWwsZ9iB2Xc3UKR0gif2","USUM72019170","https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ","1uNFoZAHBGtllmzznpCI3s","Justin Bieber","1uNFoZAHBGtllmzznpCI3s","justin bieber"
"38",0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,"audio_features","50kpGaPAhYJ3sGmk6vplg0","spotify:track:50kpGaPAhYJ3sGmk6vplg0","https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0","https://api.spotify.com/v1/audio-analysis/50kpGaPAhYJ3sGmk6vplg0",233720,4,1,233720,FALSE,"https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0",FALSE,TRUE,"Love Yourself",82,NA,5,"track","spotify:track:50kpGaPAhYJ3sGmk6vplg0","album","https://api.spotify.com/v1/albums/6Fr2rQkZ383FcMqFyT7yPr","6Fr2rQkZ383FcMqFyT7yPr","Purpose (Deluxe)","2015-11-13","day",19,"album","spotify:album:6Fr2rQkZ383FcMqFyT7yPr","https://open.spotify.com/album/6Fr2rQkZ383FcMqFyT7yPr","USUM71516761","https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0","1uNFoZAHBGtllmzznpCI3s","Justin Bieber","1uNFoZAHBGtllmzznpCI3s","justin bieber"
"39",0.64,0.392,2,-7.246,0,0.0574,0.0593,0,0.0839,0.502,145.838,"audio_features","1HbA4N1MiOsPthALesGFR1","spotify:track:1HbA4N1MiOsPthALesGFR1","https://api.spotify.com/v1/tracks/1HbA4N1MiOsPthALesGFR1","https://api.spotify.com/v1/audio-analysis/1HbA4N1MiOsPthALesGFR1",178994,4,1,178994,FALSE,"https://api.spotify.com/v1/tracks/1HbA4N1MiOsPthALesGFR1",FALSE,TRUE,"Monster (Shawn Mendes & Justin Bieber)",76,NA,9,"track","spotify:track:1HbA4N1MiOsPthALesGFR1","album","https://api.spotify.com/v1/albums/3Lp4JKk2ZgNkybMRS3eZR5","3Lp4JKk2ZgNkybMRS3eZR5","Wonder","2020-12-04","day",14,"album","spotify:album:3Lp4JKk2ZgNkybMRS3eZR5","https://open.spotify.com/album/3Lp4JKk2ZgNkybMRS3eZR5","USUM72018810","https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1","1uNFoZAHBGtllmzznpCI3s","Justin Bieber","1uNFoZAHBGtllmzznpCI3s","justin bieber"
"40",0.798,0.676,6,-5.041,1,0.0442,0.0902,0,0.0894,0.843,101.956,"audio_features","0hVXuCcriWRGvwMV1r5Yn9","spotify:track:0hVXuCcriWRGvwMV1r5Yn9","https://api.spotify.com/v1/tracks/0hVXuCcriWRGvwMV1r5Yn9","https://api.spotify.com/v1/audio-analysis/0hVXuCcriWRGvwMV1r5Yn9",219947,4,1,219946,FALSE,"https://api.spotify.com/v1/tracks/0hVXuCcriWRGvwMV1r5Yn9",FALSE,TRUE,"I Don't Care (with Justin Bieber)",76,"https://p.scdn.co/mp3-preview/2b38831139f617ee032faae6482979f3e631db1a?cid=8e8ac879e14447f9b47d9c124b7a9340",6,"track","spotify:track:0hVXuCcriWRGvwMV1r5Yn9","album","https://api.spotify.com/v1/albums/3oIFxDIo2fwuk4lwCmFZCx","3oIFxDIo2fwuk4lwCmFZCx","No.6 Collaborations Project","2019-07-12","day",15,"album","spotify:album:3oIFxDIo2fwuk4lwCmFZCx","https://open.spotify.com/album/3oIFxDIo2fwuk4lwCmFZCx","GBAHS1900672","https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9","1uNFoZAHBGtllmzznpCI3s","Justin Bieber","1uNFoZAHBGtllmzznpCI3s","justin bieber"
"41",0.55,0.722,11,-11.729,0,0.0283,0.25,0.0129,0.11,0.716,103.886,"audio_features","14XWXWv5FoCbFzLksawpEe","spotify:track:14XWXWv5FoCbFzLksawpEe","https://api.spotify.com/v1/tracks/14XWXWv5FoCbFzLksawpEe","https://api.spotify.com/v1/audio-analysis/14XWXWv5FoCbFzLksawpEe",434720,4,1,434720,FALSE,"https://api.spotify.com/v1/tracks/14XWXWv5FoCbFzLksawpEe",FALSE,TRUE,"Riders on the Storm",74,"https://p.scdn.co/mp3-preview/e8389cbbf2abdaf5e1233ce56b59c46fda45a006?cid=8e8ac879e14447f9b47d9c124b7a9340",10,"track","spotify:track:14XWXWv5FoCbFzLksawpEe","album","https://api.spotify.com/v1/albums/7IKUTIc9UWuVngyGPtqNHS","7IKUTIc9UWuVngyGPtqNHS","L.A. Woman","1971-04-19","day",10,"album","spotify:album:7IKUTIc9UWuVngyGPtqNHS","https://open.spotify.com/album/7IKUTIc9UWuVngyGPtqNHS","USEE19900773","https://open.spotify.com/track/14XWXWv5FoCbFzLksawpEe","22WZ7M8sxp5THdruNY3gXt","The Doors","22WZ7M8sxp5THdruNY3gXt","the doors"
"42",0.413,0.725,3,-5.787,0,0.0324,0.369,0.0000216,0.0905,0.44,124.618,"audio_features","5uvosCdMlFdTXhoazkTI5R","spotify:track:5uvosCdMlFdTXhoazkTI5R","https://api.spotify.com/v1/tracks/5uvosCdMlFdTXhoazkTI5R","https://api.spotify.com/v1/audio-analysis/5uvosCdMlFdTXhoazkTI5R",429760,4,1,429760,FALSE,"https://api.spotify.com/v1/tracks/5uvosCdMlFdTXhoazkTI5R",FALSE,TRUE,"Light My Fire",73,"https://p.scdn.co/mp3-preview/2d7991467ffa18b525a86a17c7fb08955152dd62?cid=8e8ac879e14447f9b47d9c124b7a9340",6,"track","spotify:track:5uvosCdMlFdTXhoazkTI5R","album","https://api.spotify.com/v1/albums/1jWmEhn3ggaL6isoyLfwBn","1jWmEhn3ggaL6isoyLfwBn","The Doors","1967-01-04","day",11,"album","spotify:album:1jWmEhn3ggaL6isoyLfwBn","https://open.spotify.com/album/1jWmEhn3ggaL6isoyLfwBn","USEE19900203","https://open.spotify.com/track/5uvosCdMlFdTXhoazkTI5R","22WZ7M8sxp5THdruNY3gXt","The Doors","22WZ7M8sxp5THdruNY3gXt","the doors"
"43",0.421,0.751,9,-9.584,1,0.0472,0.2,0,0.17,0.789,89.839,"audio_features","6ToM0uwxtPKo9CMpbPGYvM","spotify:track:6ToM0uwxtPKo9CMpbPGYvM","https://api.spotify.com/v1/tracks/6ToM0uwxtPKo9CMpbPGYvM","https://api.spotify.com/v1/audio-analysis/6ToM0uwxtPKo9CMpbPGYvM",145867,4,1,145866,FALSE,"https://api.spotify.com/v1/tracks/6ToM0uwxtPKo9CMpbPGYvM",FALSE,TRUE,"Break on Through (To the Other Side)",71,"https://p.scdn.co/mp3-preview/4fdee61a8f2f90287486bf655297506007a2eec4?cid=8e8ac879e14447f9b47d9c124b7a9340",1,"track","spotify:track:6ToM0uwxtPKo9CMpbPGYvM","album","https://api.spotify.com/v1/albums/1jWmEhn3ggaL6isoyLfwBn","1jWmEhn3ggaL6isoyLfwBn","The Doors","1967-01-04","day",11,"album","spotify:album:1jWmEhn3ggaL6isoyLfwBn","https://open.spotify.com/album/1jWmEhn3ggaL6isoyLfwBn","USEE19900198","https://open.spotify.com/track/6ToM0uwxtPKo9CMpbPGYvM","22WZ7M8sxp5THdruNY3gXt","The Doors","22WZ7M8sxp5THdruNY3gXt","the doors"
"44",0.623,0.633,9,-8.212,1,0.0304,0.336,0.000046,0.147,0.895,121.119,"audio_features","1Q5kgpp4pmyGqPwNBzkSrw","spotify:track:1Q5kgpp4pmyGqPwNBzkSrw","https://api.spotify.com/v1/tracks/1Q5kgpp4pmyGqPwNBzkSrw","https://api.spotify.com/v1/audio-analysis/1Q5kgpp4pmyGqPwNBzkSrw",243827,4,1,243826,FALSE,"https://api.spotify.com/v1/tracks/1Q5kgpp4pmyGqPwNBzkSrw",FALSE,TRUE,"Roadhouse Blues",71,"https://p.scdn.co/mp3-preview/a0e4d25d759b8433f99d99bbaf31e153e0b1914e?cid=8e8ac879e14447f9b47d9c124b7a9340",1,"track","spotify:track:1Q5kgpp4pmyGqPwNBzkSrw","album","https://api.spotify.com/v1/albums/6AFLOkpJjFF652jevcSOZX","6AFLOkpJjFF652jevcSOZX","Morrison Hotel","1970-02-09","day",11,"album","spotify:album:6AFLOkpJjFF652jevcSOZX","https://open.spotify.com/album/6AFLOkpJjFF652jevcSOZX","USEE19900375","https://open.spotify.com/track/1Q5kgpp4pmyGqPwNBzkSrw","22WZ7M8sxp5THdruNY3gXt","The Doors","22WZ7M8sxp5THdruNY3gXt","the doors"
"45",0.699,0.467,4,-8.578,0,0.0375,0.685,0,0.315,0.764,119.287,"audio_features","1Jmqubf9kGkWeYQXQKImL5","spotify:track:1Jmqubf9kGkWeYQXQKImL5","https://api.spotify.com/v1/tracks/1Jmqubf9kGkWeYQXQKImL5","https://api.spotify.com/v1/audio-analysis/1Jmqubf9kGkWeYQXQKImL5",130173,4,1,130173,FALSE,"https://api.spotify.com/v1/tracks/1Jmqubf9kGkWeYQXQKImL5",FALSE,TRUE,"People Are Strange",70,"https://p.scdn.co/mp3-preview/f63e989a2e7d5c11558f02698882857a51b56a91?cid=8e8ac879e14447f9b47d9c124b7a9340",7,"track","spotify:track:1Jmqubf9kGkWeYQXQKImL5","album","https://api.spotify.com/v1/albums/6v5IVMmY1IvWtbfnQoiFSf","6v5IVMmY1IvWtbfnQoiFSf","Strange Days","1967-09-25","day",10,"album","spotify:album:6v5IVMmY1IvWtbfnQoiFSf","https://open.spotify.com/album/6v5IVMmY1IvWtbfnQoiFSf","USEE19900740","https://open.spotify.com/track/1Jmqubf9kGkWeYQXQKImL5","22WZ7M8sxp5THdruNY3gXt","The Doors","22WZ7M8sxp5THdruNY3gXt","the doors"
