"","track.id","track.name","track.artist","track.popularity","track.album.id","track.album.name","track.album.release_date","playlist_name","playlist_id","playlist_genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"10366","52Wf6E7Vc2eBSCybpsJyJY","Tripover","Morning Show",29,"3JqkBDzazIhIG2IujqVDGA","Come Around","2021-01-15","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.624,0.392,2,-13.844,1,0.0351,0.784,0.796,0.114,0.0554,114.951,228759
"10367","58iwKf9NCtBqVempgrPM1C","YES","Reuben And The Dark",35,"4gkQEP3ETiZQgRoXYUdrhI","YES","2021-02-26","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.458,0.568,4,-9.735,1,0.0455,0.0217,0.321,0.104,0.283,132.162,213451
"10368","0ut7f4KB9sZQ8uhA4HyOMt","Half Your Love","Bahamas",60,"0vWNWn7PcEotOycEtBC7br","Sad Hunk","2020-10-09","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.73,0.249,9,-9.888,0,0.0344,0.886,0,0.096,0.332,132.007,144187
"10369","7tWKpRixRijBWgUIDkp1b6","Heatwave","Julien Baker",36,"0vdD1JATgeTkUIPTp3e5Lb","Heatwave","2021-02-24","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.596,0.527,7,-6.451,1,0.026,0.483,0.00306,0.149,0.61,107.969,164067
"10370","4NGlYlqJu6lbT70D5HlCdI","Keep You Warm","Jaguar Sun",30,"46EOpLGA3NOPQVhsLHfxwg","Keep You Warm","2020-07-10","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.527,0.555,7,-11.346,1,0.0272,0.614,0.574,0.33,0.18,143.917,256205
"10371","2E3cOBSZuyqQ3yZBH78pXV","Maybe","Geneviève Racette",28,"1T0IZd7xKscW1ujnmJrwFV","Maybe","2021-05-07","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.326,0.357,11,-8.942,0,0.0305,0.913,0.0000239,0.0897,0.152,89.986,213953
"10372","7hMfB8zmqDlO6qvJQPoGIO","Slow and Steady","LeRiche",28,"0VaHzMHMKNxdtiPCnVt3dK","Apartment 24","2021-02-26","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.457,0.285,8,-10.495,1,0.0387,0.856,0.0000108,0.112,0.308,201.825,174861
"10373","1yfGxKlTf2qO24DLeuadJy","Catacombs","Fog Lake",26,"22V7elubzaheT6YM8K658m","Catacombs","2021-04-06","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.598,0.305,7,-12.085,1,0.0294,0.883,0.852,0.109,0.19,106.971,201028
"10374","2BL1FgdIdPjNDc2C5UlPzP","Watch You Shine","Cujo Moon",30,"23FXFSwRSs9FvICnH6Z8ad","Watch You Shine","2021-02-26","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.426,0.36,4,-9.497,1,0.0342,0.511,0.000452,0.113,0.176,121.998,259180
"10375","0pAyXGUIrNm2oISrdAzbsw","Sunday Funday","TOLEDO",5,"0zWuOEFvg95QOrh7qEeSMH","Sunday Funday","2021-02-09","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.429,0.699,8,-8.436,1,0.0404,0.0352,0.291,0.126,0.686,82.971,256630
"10376","1k6FDt9UYzh22WIC3TTLKy","Dog Eared","Ten Kills the Pack",36,"4sEX5b9l235hryvaJviii8","Dog Eared","2021-05-14","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.486,0.256,1,-10.342,0,0.0297,0.848,0.0000728,0.11,0.193,109.428,251880
"10377","1X48XY0Kh3cgPtDMiq77jB","Blue Canoe","Good Lovelies",28,"5IbxmYNDkbYXwH5TqRM8a4","B-Sides","2021-05-07","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.617,0.441,9,-8.549,1,0.03,0.759,0.0000515,0.112,0.311,104.88,226485
"10378","4dCkLZZGIbwgI5zLtL0BQu","On My Mind","Kylie V",30,"5BtoLJIIcW6TiQbGAxVSub","Big Blue","2021-02-28","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.605,0.428,6,-7.93,1,0.0261,0.685,0.00924,0.201,0.228,152.969,260013
"10379","5z9VyMWkBCHB8iSVaLq3jk","The Captain Is Drunk","Jack Johnson",48,"06CC7BEzIgw7a9zkKQKsOE","The Captain Is Drunk","2020-12-04","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.754,0.216,0,-12.136,1,0.0301,0.741,0.0000307,0.0957,0.434,84.942,187455
"10380","21zGHj2ZNYkfJqslTDK1zd","The Way It Would Be","Field Guide",32,"2338VGJXbLAMn5ZrTM2NKw","The Way It Would Be","2021-03-05","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.597,0.531,7,-10.304,1,0.0586,0.334,0.0421,0.092,0.493,158.308,196567
"10381","3FBisbTYZcpmPPAjnXE7w9","Far Out","Ben Howard",56,"09P40BHcaue9iF4QasXMTK","Collections From The Whiteout","2021-03-26","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.581,0.674,2,-6.14,0,0.0434,0.513,0.0000207,0.157,0.373,184.034,258693
"10382","34NnqHbwMZ4Tkelsng0wu9","500 days","Milan André",35,"4JJH9kc3iv8oc23c7OHN3K","500 days","2021-04-30","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.468,0.447,7,-12.15,1,0.0447,0.804,0.00468,0.177,0.0753,88.711,143611
"10383","0Mweaj3stYJ09jRC8dvkJO","Heart Of It","Michael Bernard Fitzgerald",31,"7C2z6TlBtL6Z9izPzVnOmd","Love Valley","2020-10-09","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.514,0.497,2,-11.21,1,0.0366,0.635,0.00897,0.0863,0.571,92.162,219827
"10384","5RgSAa8aPRmhfH2prRLkap","Calm on the Valley","Iron & Wine",47,"5NgXHAWnpMOG5nJdiLENse","Calm on the Valley","2021-04-07","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.716,0.4,7,-10.289,1,0.0298,0.723,0.402,0.122,0.47,115.34,246693
"10385","10S3ZMCTyhHKVKTu66WiMi","Home Is Worth the Blues","Quote the Raven",28,"6IjhSrk3YlgDPUcUwEbv1C","Home Is Worth the Blues","2021-02-25","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.516,0.505,11,-9.11,1,0.0305,0.473,0.00000501,0.178,0.443,83.197,222710
"10386","6uQs8IhevnDdW5RWiYtXhU","Once","Anna Leone",48,"3fIesHLlM6RODZGHpjhblH","Once","2021-01-20","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.35,0.245,9,-13.264,1,0.0303,0.963,0.0383,0.109,0.104,137.902,205640
"10387","6AZaYGEOY2ySnSx2rhi60n","Your Life Is a Story","Sean Watson Graham",32,"5xqd7CVNgLepx0CoZCWDzH","Your Life Is a Story","2021-01-29","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.483,0.83,11,-6.797,1,0.0517,0.0705,0.0000034,0.0889,0.509,172.094,227053
"10388","5r14qQ6RMB1OVIbdgEFAXb","We Were Young","Big Little Lions",28,"2hYb4LUVCZkmJKqii7CjEr","We Were Young","2021-04-15","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.263,0.317,3,-10.165,1,0.0307,0.657,0.0000104,0.123,0.211,179.545,266000
"10389","1VB0lF3jTvzR8Jq1X3Bv2M","Safely","Emma June",29,"5jhtt2UnplJWheiFhFYNQ3","Safely","2021-04-02","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.283,0.238,11,-12.218,1,0.0302,0.929,0.000772,0.131,0.193,82.873,209035
"10390","4pIRL5IMpK9vn1OxYcUbt2","Ways Mills","James Forest",26,"4TFW4FzAv2eKEVUtxMloiI","All Shades of Purple","2021-05-21","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.475,0.161,5,-16.101,1,0.0335,0.938,0.32,0.0925,0.22,52.095,205507
"10391","01SQxN9QEOThPRUKadzOV0","Pain","Hillsburn",25,"22NYs3tpabmL7fTaYkhPhi","Slipping Away","2021-05-28","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.703,0.346,7,-11.765,1,0.0492,0.805,0.0141,0.0827,0.176,141.99,211280
"10392","4Ak473O0gqA7WhkjoNCfi1","You Made It Home","Close Kicks",28,"66e7Krmh22ANTXnUvZcTmI","You Made It Home","2021-03-26","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.53,0.712,8,-4.673,0,0.0333,0.647,0.000446,0.227,0.468,77.976,237732
"10393","6zjZArgz7ArC1yOwTW2cLm","Hollow","Jon Bryant",29,"64Ll0RVJLquQzXJCFTuDNx","Back to Love","2021-05-07","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.448,0.341,5,-15.119,0,0.0373,0.908,0.0845,0.116,0.303,99.99,188344
"10394","45r0nZEFVgK35Yb0nZRKrF","Staring At Ceilings","Edwin Raphael",9,"0Z1dzHjT8tkmMbDL73bmS8","Staring at Ceilings","2021-02-26","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.439,0.662,2,-6.074,1,0.0374,0.00587,0.0727,0.0804,0.254,135.417,221256
"10395","7FzL4QOuXXd6htbMyMXBAi","Skinny Legs","Dana Sipos",27,"3gZCCo0FT5Zlrvll9iGMrF","Skinny Legs","2021-04-28","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.661,0.145,2,-13.8,0,0.0324,0.759,0.00000131,0.112,0.268,71.889,205800
"10396","6qWQRmO2za1TpP0tHYLhXw","Fruits of My Labor","Waxahatchee",53,"7kIdOOz6yIvEP6Z5RjhrCw","Saint Cloud +3","2021-03-29","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.465,0.427,0,-9.882,1,0.0276,0.793,0.00144,0.0909,0.214,146.09,305041
"10397","69U6phr8zMQeDOUscOnKPM","Bridges","Emily Brimlow",31,"7y0YxerpfxZI7MrclmgRCI","Bridges","2021-04-09","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.627,0.472,8,-8.738,1,0.0364,0.91,0.0000118,0.0823,0.704,146.928,251429
"10398","38WESkOyGbTrXLHiPWWrFl","Parking Lot","The Weather Station",26,"2SPVz3b57WsROQsPBeBQwq","Ignorance","2021-02-05","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.703,0.52,0,-9.718,1,0.0276,0.738,0.365,0.089,0.76,133,246611
"10399","7wkMkjcC8ybJXIPrfQHmG4","Birds","Yellow Ostrich",29,"7AdBuHku5brv0oejfDuoNC","Birds","2021-04-08","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.66,0.31,9,-12.474,0,0.0317,0.848,0.00105,0.11,0.353,61.497,178849
"10400","0ulXGwFxSuoCvddSoQllWW","On the Floor","Kate Gillespie",27,"4AORDk5HMoctBbfueKVzsK","On the Floor","2021-03-05","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.303,0.479,9,-7.173,1,0.03,0.558,0.0000357,0.179,0.105,151.893,231595
"10401","66voRoDoCmx5xBsjOukRWF","I Need Some Air","Emilee Moore",30,"5n0Lw1ejNziuzbjjJUCKkv","I Need Some Air","2021-03-02","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.579,0.434,11,-9.888,1,0.0356,0.747,0.0000024,0.0915,0.359,136.886,251387
"10402","53vP9NjtKf7tmVOwh2eKKx","Holiday","Slow Leaves",27,"1SbgMQdNr747mUKxFxS3el","Holiday","2021-05-07","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.592,0.664,7,-5.819,1,0.0247,0.115,0.00000729,0.11,0.594,135.078,175129
"10403","31OW0DbctMoreTWYY7lUg5","Wyoming","Craig Cardiff",34,"6PF9U9H1F7NNTYEd4kRuhc","All This Time Running","2021-05-14","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.429,0.348,6,-12.828,1,0.0328,0.514,0.00395,0.121,0.488,78.558,223013
"10404","5ABaIij0Yn257HSPgnQwAU","Set Yourself Free","Martin Kerr",28,"58kjprgFOt8ER24zp7b5ZW","Set Yourself Free","2021-05-07","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.529,0.384,11,-8.028,1,0.031,0.589,0,0.142,0.15,102.85,232733
"10405","1SbCm1AUNM6vRny5lBmbM5","Home, Home","His His",30,"71ea0CIJJtDiNhl61kBVQQ","Home, Home","2021-05-18","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.603,0.31,6,-13.052,1,0.0317,0.878,0.204,0.109,0.5,80.754,181145
"10406","5S2hUnB5OVo56qqpLvZALU","Dead Church","Elliot Maginot",32,"6B8PeC9KW9hORCInaFI0mz","Easy Morning","2021-05-28","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.636,0.737,1,-9.074,0,0.0402,0.454,0.0000813,0.171,0.76,168.244,232987
"10407","4fpXExc9FI1HSihlH7zpIi","Greatest Love of All","The Franklin Electric",37,"3loC7kTLlq5UGtJ9IWtnCp","Greatest Love of All","2021-04-16","Folk & Friends","37i9dQZF1DWWv6MSZULLBi","folk",0.551,0.477,4,-10.005,0,0.0248,0.249,0.000299,0.246,0.448,87.982,240640
"10408","53dyuOtRb9WMz5puNHodZN","Ocean Bed","Darlingside",55,"2xCrzpspW5gU2hkMENVexR","Ocean Bed","2020-07-15","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.601,0.799,6,-7.069,0,0.0357,0.0861,0.0388,0.0898,0.688,160.987,240360
"10409","2Ckv1DTVTt5UPdnWutOO7h","If I Told","Courtney Marie Andrews",52,"5AytgSqS1iAmarw1kQ0fmI","Old Flowers","2020-07-24","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.283,0.221,10,-15.344,1,0.0423,0.841,0.000595,0.0975,0.299,80.413,298013
"10410","1dgCF73ruK4qTXrx0TZ0j7","Berlin","Fenne Lily",41,"5AFR0ia3oPGsmYNK6fxZNu","Berlin","2020-07-21","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.526,0.357,8,-9.876,1,0.0269,0.54,0.801,0.119,0.293,142.607,219680
"10411","2WphjSfmTbX4wZ48SzYwaH","Lemon [Feat. Sharon Van Etten]","Local Natives",57,"5TQRtgQRRNiXb2fIah2lE4","Lemon [Feat. Sharon Van Etten]","2020-10-16","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.614,0.275,3,-8.744,1,0.027,0.904,0.0000226,0.118,0.303,130.875,197880
"10412","2ehQ2UuXplkqly0XBBAPud","Deep In Love","Bonny Light Horseman",61,"5OgTkrQuF1aL0FtsTi5KmV","Bonny Light Horseman","2020-01-24","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.618,0.558,5,-8.184,1,0.0251,0.604,0.395,0.124,0.336,111.709,309072
"10413","4MEhUxj35YRT7mqMaJgcWB","Fall, Fall, Fall","Caamp",60,"0EfqcyLHP03RJpNRyA1MFY","Fall, Fall, Fall","2020-08-12","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.569,0.146,6,-12.568,1,0.046,0.905,0.00951,0.106,0.216,116.928,281180
"10414","7yWcDUgTm9RLNxjPPHXVxp","What A Day - Edit","Ben Howard",40,"0VZ0uoAzPpYyTs6bcmc9SE","What A Day","2021-01-26","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.663,0.434,7,-9.03,1,0.0278,0.539,0.0732,0.0906,0.593,136.018,257773
"10415","01EZT06EIdnVOLl96Parta","Wasted","Tomberlin",0,"2L78qBH9kCRwbX4o6rPpWs","Wasted","2020-08-18","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.766,0.563,4,-9.766,1,0.0396,0.422,0.102,0.142,0.706,93.079,149423
"10416","4DtEcOoqORcOaiYl4HQGsS","anything","Adrianne Lenker",1,"2e3TrMSoC2IdX6tksQwpls","anything","2020-09-02","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.388,0.291,3,-12.952,1,0.0421,0.774,0.0000193,0.0874,0.51,83.943,202047
"10417","3ASaECH1ebS3BKpizNHk35","Losing You","Flyte",0,"4eekFhEz7Ifb3KpTKkjxBa","Losing You","2020-07-23","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.624,0.694,1,-8.084,1,0.0258,0.338,0.0283,0.109,0.912,141.968,206720
"10418","7daItyBA4UqHyFItCVgzBn","El Invento","José González",52,"1XhI1Bcby2CSogky3EiENa","El Invento","2021-02-17","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.5,0.37,9,-11.581,1,0.0376,0.949,0.0761,0.104,0.37,78.785,153413
"10419","22YbmBNDcL1jACZIPuItR8","How Lucky","Kurt Vile",2,"236ibaAindQ2qdAElNPTxL","How Lucky","2020-09-24","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.523,0.441,5,-9.928,1,0.0311,0.465,0.00268,0.365,0.49,171.246,203107
"10420","7J6alVcVYqASesygsZG4VW","Strange Overtones","Whitney",51,"61ouYBX1skZYiuv5EHnmEK","Candid","2020-08-14","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.728,0.572,2,-10.043,1,0.0348,0.242,0.000041,0.102,0.744,110.346,206995
"10421","1w2gRlZvcIkuJHYr9Y0cE4","Kyoto - Spotify Singles","Phoebe Bridgers",53,"1pBRAyTNXs1QRRAFRZ4Ygs","Spotify Singles","2021-03-08","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.362,0.268,11,-11.272,1,0.0351,0.926,0.0576,0.346,0.327,123.587,210353
"10422","4RD0tyT7TfDyeLHJL0i420","Holy Rose","Fruit Bats",42,"4SEnNV8uDJVi1244tnjeEc","Holy Rose","2021-01-12","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.479,0.754,10,-6.917,1,0.0319,0.24,0.141,0.085,0.317,95.025,292192
"10423","6qxOcJ6gFpcwFPYTmXmuIj","Valley","Kevin Morby",52,"0laieZ0AIqtsAFTaljjmLc","Sundowner","2020-10-16","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.59,0.575,1,-6.42,0,0.0246,0.602,0.067,0.128,0.5,79.563,244573
"10424","6paZpy38anvDucX9Zi4uEK","Tried to Tell You","The Weather Station",36,"0a9pQOFCm8ObvipeAcvW53","Atlantic","2021-01-06","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.776,0.57,0,-8.767,1,0.03,0.704,0.00215,0.109,0.784,131,218603
"10425","7bLrlCiAVltlVFVR8xvEx1","Devotion","The Staves",39,"0u5xGW7tYBjLzJSSgovtFU","Devotion","2021-01-21","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.525,0.589,0,-10.353,1,0.0441,0.237,0.0237,0.0748,0.198,86.979,250693
"10426","44mNelmRSv1BzFqxcdgsgL","Light Rain Blues","Sam Amidon",0,"1M9pgx4p0yNb8SyI9GCGik","Light Rain Blues","2020-10-01","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.566,0.345,11,-15.697,1,0.03,0.852,0.554,0.189,0.396,123.84,237133
"10427","4td1zVlZkYccd9ezPUzhoF","Mother Song","Westerman",46,"0GN4GI4OZ5iVUXinJZB259","Jericho","2016-07-01","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.573,0.113,7,-16.915,1,0.0461,0.965,0.00113,0.11,0.252,136.246,173928
"10428","3Prbe59BLrd4FWrxkDbYve","Wristwatch","Husky",40,"5008d30ASv14h6vE2U8ZYv","Stardust Blues","2020-08-07","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.507,0.44,11,-8.975,1,0.043,0.356,0.829,0.103,0.416,169.474,239436
"10429","7Fjtuz80dLhrjfYQvzHSNG","Better Season","Robin Bacior",34,"5ljow99fQV9t4m5TpFnqhT","Better Season","2021-04-30","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.519,0.534,0,-10.029,1,0.0396,0.448,0.083,0.108,0.597,119.477,195699
"10430","2xuNO2twEAziI59xyKYxzZ","With You","Cujo Moon",53,"4FmaIvv5uBPgwrm8v7tbjJ","With You","2020-09-11","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.438,0.383,2,-12.527,1,0.0322,0.655,0.0133,0.127,0.322,83.823,211518
"10431","1OTpRfRHf45oaKOQ9wwre5","Campfire","Kevin Morby",46,"0laieZ0AIqtsAFTaljjmLc","Sundowner","2020-10-16","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.493,0.338,9,-10.068,1,0.18,0.425,0.000275,0.0823,0.332,72.619,319053
"10432","64mPAd5HMFAmhDvyT2CQTg","The Missing Road","Radical Face",21,"2SVlNGNN66Fb80oznHjc9X","The Missing Road","2020-08-04","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.583,0.216,2,-13.345,1,0.0324,0.895,0.645,0.102,0.173,88.393,248386
"10433","2hNXb6IDn3CvvHjjwauEM3","Faith Healer","Julien Baker",2,"4poKpzHqjS4Ak1usjjNvvz","Faith Healer","2020-10-21","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.413,0.623,4,-6.83,1,0.0318,0.175,0.0014,0.129,0.412,155.843,174773
"10434","6A6ELFKSmU4Sgnfem0SyRd","Sleep On The Wing","Bibio",49,"2FFoPd5bHBr7D2kbxcHmfM","Sleep On The Wing","2020-06-12","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.38,0.333,9,-11.507,1,0.0284,0.8,0.891,0.134,0.358,79.891,210040
"10435","4MxQUIX2RwrJ1ktT3Y3Esi","Nice And Quiet","Bedouine",5,"78JRVney9Ma3xEVGSG5xYy","Bedouine (Deluxe)","2017-12-01","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.51,0.29,0,-14.789,1,0.0294,0.723,0.386,0.105,0.435,130.936,231067
"10436","7ziCau3pxkib4zGiCk2njz","Song for Nick Drake","Skullcrusher",45,"7icCUSzSQD22C82ldwMCOe","Storm in Summer","2021-04-09","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.425,0.284,4,-12.225,1,0.0287,0.89,0.0423,0.112,0.206,97.976,177388
"10437","35e4UTDLUpqOzGqjWz3AoT","This Is What You Did","This Is The Kit",0,"2PwaEjXtq2IFT78Vezz5OO","This Is What You Did","2020-06-30","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.619,0.802,7,-8.926,1,0.0658,0.745,0.529,0.101,0.414,134.726,192981
"10438","6jF6VwQeIiy18FUH0wuIQN","Garden of Eden","Billie Marten",52,"3pw1gb17EJ7ILSm9b28ZgQ","Garden of Eden","2021-01-28","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.577,0.72,5,-8.08,1,0.0421,0.0496,0.00423,0.0977,0.465,150.085,199480
"10439","4ysVx7wS2J8dvk77ON8jVI","Distant Axis","Matt Berninger",44,"0sy4l7BHcw0a50DjvvZz0Q","Distant Axis","2020-07-17","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.614,0.465,2,-10.248,1,0.0282,0.48,0.914,0.098,0.103,120,265160
"10440","4l9IZ0W3IlMZcC4DMRDK1L","Wait for Springtime","Kishi Bashi",40,"2PnSq69KJpy86syr5g5fbA","Wait for Springtime","2021-03-16","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.572,0.246,0,-13.668,1,0.0267,0.489,0.00601,0.108,0.465,95.34,240335
"10441","48aMRInrhWYKECuIXX5x9m","Roll The Bones","Shakey Graves",42,"6F8bHoGMEWZ9GEdRrYpAUj","Roll The Bones","2021-02-09","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.582,0.373,7,-12.826,1,0.0326,0.803,0.0705,0.112,0.182,113.218,244272
"10442","4zP4mkNgtK75UsscbVsVyZ","Thirty","The Weather Station",0,"4y3zrJympvQWVLfVGAe626","Thirty","2017-07-19","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.403,0.553,0,-8.738,1,0.0552,0.685,0.0000385,0.228,0.543,162.581,220253
"10443","1wd0u072G276gdTtWLqkK2","Wheels Roll Home","The Antlers",11,"665tMuXoH0iLocWMQlon4m","Wheels Roll Home","2020-10-06","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.61,0.352,9,-8.622,1,0.0263,0.857,0.00148,0.0717,0.184,111.016,237000
"10444","5cK0wREGoDqNKECNlw8xzx","Strange Girl","Laura Marling",54,"0ubXthGSkZfe30Nuj91lcu","Song For Our Daughter","2020-04-10","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.682,0.74,2,-9.886,1,0.0445,0.286,0.00000213,0.0812,0.904,98.999,201893
"10445","4HjEsfSpWo8gvZMr9SA3a1","Library Magic","The Head And The Heart",52,"0EFitK3T7hqin7iGMbpltM","Signs of Light","2016-09-09","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.425,0.616,4,-7.585,1,0.0381,0.248,0,0.0978,0.532,89.705,193787
"10446","2fxbZaI6BAZLiggP1GFNEG","I Wonder Why","Kacy & Clayton",35,"3dOBbtYrclmeXHZJ323C2Z","I Wonder Why","2020-10-20","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.381,0.565,7,-8.546,1,0.0314,0.577,0.00000183,0.127,0.451,78.045,125840
"10447","2Qj1pOoYSCjLDgxMKffGuS","Still Life (feat. Joseph)","Henry Jamison",41,"7G07UTNS6qqiu7c5cz7jcj","Tourism","2020-05-15","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.522,0.54,4,-8.743,1,0.0356,0.0513,0.000206,0.0788,0.267,132.087,228867
"10448","1WLsC1nDz2w78EpVRgLqWf","Too Late Babe","The Lowest Pair",44,"2UeJbrZMJSAJ7qadAbEOuW","The Perfect Plan","2020-04-24","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.373,0.681,2,-8.002,1,0.0385,0.137,0.633,0.145,0.249,168.533,289162
"10449","1dNDxVM1HDpdKgon58QvtU","There's A Place","Roo Panes",56,"3zjU4Uu8DvEBpnsHbLDvyQ","Pacific","2020-05-22","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.408,0.363,2,-13.949,1,0.0284,0.528,0.0538,0.0868,0.212,131.249,368494
"10450","3RndHxmIeOlcqihe5bV3gq","Labyrinth - Acoustic","A Blaze of Feather",31,"0WrzbcELAPL6BA3vsBC1Bo","Labyrinth (Acoustic)","2020-10-30","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.219,0.386,2,-9.066,1,0.0315,0.643,0,0.101,0.404,161.661,195000
"10451","5Cy19QL3dXCbqonYBNMDbF","You Would Have to Lose Your Mind","The Barr Brothers",40,"0qwZh2K12DVjRUh5axTD7Q","You Would Have to Lose Your Mind","2017-07-21","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.344,0.447,6,-8.408,0,0.0254,0.173,0.723,0.12,0.242,88.678,381640
"10452","5sh2RojEiLjABrGwgC7CpT","I've Been The One (feat. Meg Baird)","Bill Callahan",40,"5DkYgUVmYhKPue9c4TH3zu","I've Been The One (feat. Meg Baird)","2020-12-21","Infinite Indie Folk","37i9dQZF1DX2taNm7KfjOX","folk",0.625,0.196,9,-11.448,1,0.0375,0.834,0.00185,0.0931,0.3,119.637,235827
